Tweet,Kelas
"""You are the highest degree person by side of God if you are truly a believer. So don't ever be weak and grieve"".
  
(someone wise)   \m/_ pic.twitter.com/ejM5jBMta9",0
Prabowo  is the real New Hope.,0
"I added a video to a @YouTube playlist http://youtu.be/EW_aZANPA24?a  Kick Andy Wawancara ekslusif Prabowo: Habibie, Prabowo dan Wiranto",0
"Prof, pic.twitter.com/ypUTDq9KsG",0
"Salam hormat bang...
What a wonderful weekend",0
Jahat.,0
Amin.,0
Fuck Jokowi fuck Prabowo fuck Indonesia,0
"DOA Prabowo

bersama para Purnawirawan Pejuang Indonesia Raya di Padepokan Garuda Yaksa Hambalang (31/1)…",0
Amit2. ,0
source :,0
"Today fact:
 
Jokowi as incumbent and Prabowo as opposition. So, if opposition isn’t as Prabowo side, so where you’re? ",0
Prabowo cancels speech for PKS meeting – The Jakarta Post – Jakarta Post https://jakartainformer.com/276705/prabowo-cancels-speech-for-pks-meeting-the-jakarta-post-jakarta-post/ … pic.twitter.com/YKnTxCWdSQ,0
"Order by Mr.D.S.Prabowo 2 full set suits...thank u for order sir 
#kashmiriboutiquejakarta #kashmiriboutiquetextileandtailor #nurhameedaboutiquetextileandtailor #mensfashion… https://www.instagram.com/p/BtSlUvchhxe/?utm_source=ig_twitter_share&igshid=1r6937wgdvuyt …",0
"""The unbelievers make evil plans, and God replies to their evil plans. And God is the best avenger of deception"".
  
(someone wise)   \m/_ pic.twitter.com/xq1wukC5Jh",0
"Joko Widodo may claim that he's not a human rights offender like his rival Prabowo Subianto, but his track record during his tenure may indicate otherwise.",0
"follow like dan share
https://www.facebook.com/groups/2129016210522892/permalink/2129048357186344/ …

#sexy #2019gantipresiden #80jt #jokowi #prabowo #politik #bandarjudionline",0
Cowards kill someone's character when they are losing the fight.,0
"I see, Pak Prabowo flu berat.. Get well soon, Om!",0
See this Instagram video by @2019.prabowo.presiden https://www.instagram.com/p/BtP2o_fH8ao/?utm_source=ig_web_button_share_sheet …,0
That one prabowo campaign manager dude,0
"[indonesia-act] Prabowo's brother: Except for the devil, we'll accept support from anyone, even PKI - ETAN http://dlvr.it/QxrMWb  #Indonesia",0
"Force of the better argument
@rockygerung
.
.
President Republik Akal Sehat
#rockygerung
#akalsehat #indonesialawyserclub #ilc #prabowo #pilpres #tvone #rakyat #dialog #nasional #pendidikan #istana #jokowi #puisi #orasi #hakasasimanusia #liberal #indonesia #bahasa #agama",0
"@Heydi_Ibrahim @PowerslavesBand when children cry...... Jokowi and Prabowo in peace till the end..eh  – at Banaran 9 Resto, Coffee and Tea - Mugas",0
"""I don't read what I sign"" - Prabowo",0
Dinner with @prabowo ,0
"Hasil Result Togel Online Singapore Rabu

Hadiah I = 8144
Hadiah II = 0136
Hadiah III = 6725
.
PRIZE II 4D SGP X100
PRIZE II 3D SGP X5
PRIZE III 4D SGP X50
PRIZE III 3D SGP X2
.
#Home1stwin #SAPAMANTAN #HobiKokFitnah #SaveRockyGerung #AtheisObok2Islam #BTP #jokowi #prabowo ",0
What tweets reveal about Jokowi and Prabowo? 'Achievements' and 'Islam' https://www.thejakartapost.com/academia/2019/01/30/what-can-tweets-reveal-about-jokowi-and-prabowo.html … via @jakpost | #Indonesia #election,0
"@prabowo
I love prabowo ",0
"RSIS Commentary: ""Old Soldiers Never Die: Retired Officers Behind Jokowi, Prabowo"" by Keoni Marzuki https://goo.gl/S1wUtw ",0
Ahmad Dhani Continues Role as Prabowo's Campaign Team Behind Bars http://dlvr.it/QxnmhC ,0
Seeing is believing,0
"""If you disown the Holy Book then you become enemy of God"".
  
(someone wise)     \m/_ pic.twitter.com/Siu5SyPdjM",0
Oke banget,0
"""The Voluptuous Housewives Who Fight for Prabowo-Sandi"" - is this real?? ",0
"somehow I always believed that Pak Jokowie became president again until the year 2424.

if Prabowo nominates it is legitimate right ... just as a supplement to the sufferer ..",0
"Mare #SulselPilihPrabowoSandi @prabowo
@sandiuno 
@ices_tea @NoessChe @riani_212 @ArwahMilitan @SusandraWardan1 @Rusydi_riau40 @HajrahDouboegis @BasukiAyu @harysantana @nay_shihab @abiyyu231299 @Teh_telor78 @Michell97446898 @acoxduko @Valhalla_Asgard",0
Epic! @AHMADDHANIPRAST @Dahnilanzar @Gerindra @prabowo ,0
"TNT 8 : Gas Poll Guy's 
#SulselPilihPrabowoSandi 

Cc. TNT 8 : @raya_mammina @bamset77 @hermana_t @LuluTege @latiansya @bosanin  @Arlyanti2 @RPSACEH @KS05923561  @wijaya_ento @MelayuSejahtera @azis_endiesta08 @LisaAmartaTara @onettazuaoze @NoBody_0602 @KhusenFauzi",0
Atheis sialan,0
"Jokowi, Prabowo woo different women’s groups – Wed, January 30 2019 – Jakarta Post https://jakartainformer.com/276366/jokowi-prabowo-woo-different-womens-groups-wed-january-30-2019-jakarta-post/ …",0
I added a video to a @YouTube playlist http://youtu.be/XdTumSl-cnk?a  riziq prabow,0
"""Be patient with all the offending words that sinners commit against you, and leave them in a good way. And let God punish them"".
  
(someone wise)     \m/_ pic.twitter.com/r36oN0r5aD",0
“Money can’t buy values”..,0
ITB for prabowo ,0
Meanwhile in jail......,0
Latest research rejects claims by Indonesian presidential candidates Prabowo and Jokowi that money can solve terrorism http://theconversation.com/latest-research-rejects-claims-by-indonesian-presidential-candidates-prabowo-and-jokowi-that-money-can-solve-terrorism-110526?utm_source=twitter&utm_medium=twitterbutton … via @ConversationIDN,0
Keep strugle @AHMADDHANIPRAST,0
"Anna, the inspo for the book and movie The Devil Wears Prada. 
How the world's best designers and houses scrambled for her attention, or to fit into her schedule during Fashion Weeks speak volumes of her power.",0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"waduh
#rockygerung #ceramah #masjid #pilpres #prabowo #prabowosandi https://www.instagram.com/p/BtN_niZAQx-/?utm_source=ig_twitter_share&igshid=y0fd69mpqg6b …",0
Love love love this!,0
Thanks.,0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
#AnakDaerahPahlawan (ADP) is stronger than #BanciTakutPenjara (BTP)!,0
Who should the international community recognise as President of Venezuela?,0
"really. I'm grateful that most of my fam supports jokowi tbh or else I'd die from too much stupidity. my aunt(she's a pns) supports prabowo bcs she said ""pns susah jaman jokowi"" and my dad was like yes bcs they can't korupsi ",0
Bullshit,0
"Dhani is disliked by many for his often repellent views, but it's hard to see his conviction as anything other than political tit for tat. 

Ahok went to prison so Dhani (who's famously been a Prabowo supporter) must too. A signal from on high for the right not to get too cocky.",0
It's my @prabowo  & @sandiuno  kecil,0
I added a video to a @YouTube playlist http://youtu.be/pGyV9vQzgnU?a  Dialog panas saat Habibie copot Prabowo sebagai Pangkostrad,0
Hahaha,0
Teddy teddy.. Ga pinter2.,0
a rare pic of Prabowo Subianto when he go to school. (1960 colorized) ,0
Harus begitu.,0
"#SaveAhmadDhani

kalo 2 dua milineal ini jurkamnya mas @prabowo
dan @sandiuno habis lah pemimilihnya jkw

#ILCUstadzBaasyir
#AhmadDhaniKorbanRezim
#SaveAhmadDhani 
#instagramdown",0
"Sudah seharusnya @prabowo @sandiuno menegaskan kalau jadi Presiden RI akan cabut UU ITE. Tolong saat Debat disampaikan ke Rakyat! 

Sebagai pendukung dan calon pemilih pasangan Prabowo-Sandi sy meminta komitmen ini.

Yg setuju RT!

#AhmadDaniKorbanRezim 
#SaveAhmadDhani",0
"Ini jokower2014 pertama emak diskusi ya ampun alot bgt, msh malu2, Emak smp pusing mau merubah pemikiran mrk,pdhl hati sdh 50%sma Jae. Tp bukan Emak @PEPESOfficial kalo belom bisa membuat dia milih Prabowo Sandi.  Alhamdulillah Mission Accomplished  @RajaPurwa @CakKhum @MbahUyok",0
"""Mereka panik karena faktanya Prabowo belum punya cucu. Satu satunya anak Prabowo, yakni Didit, belum menikah. Jadi mereka tidak bisa meniru."" ",0
"Mainkan Bro 

Dhani Dipenjara, Al Disebut Bakal Gabung ke Kubu Prabowo ",0
"Survei terbaru Puskaptis pada 8-14 Januari 2019, elektabilitas:
~ Jokowi-Ma'ruf 45,90%
~ Prabowo-Sandiaga 41,80%

Masih perlu kerja keras turun lapangan untuk jemput kemenangan seperti yang dilakukan Emak-emak @PEPESOfficial.

#AhmadDhaniDiKriminalisasi",0
"Survei Puskaptis
Jokowi-Ma'ruf —> 45,90% 
Prabowo-Sandi —> 41,80%.
swing voter / UB —> 12,30%.

Jokowi sudah selesai..!! Akan kalah pilpres 17 April 2019 nanti.

#PrabowoSandiSolusiNKRI",0
"Gemes akutu...
Suruh prospek org buat milih Prabowo malah pada selpih.. 

#AyoPrabowo gua gagal ",0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"Dhani Dipenjara, Al Disebut Bakal Gabung ke Kubu Prabowo 

Kerjakan apa pun Kedzalimanmu Pak
Kami akan terima

Penjarakalah Kawan kami Pak
Masamu hampir tiba

Berkuasalah Semaumu Pak
Allah Maha Kuasa atasmu

""Maliki Yaumiddin""

#AhmadDhaniDiKriminalisasi
http://cnn.id/364628 ",0
"Konsumen Produk Kemasanku
Salah Satunya Perusahaan Bakery
Asal Trenggalek
Setiap Sabtu Pas Hari Libur
Membina Anak2 SMA kelas 3
Untuk Berwirausaha
Syaratnya ?
Coblos @prabowo @sandiuno 
Dia juga Wakil Korwil Emak Emak PEPES Trenggalek
Namanya Mak Wuland
 @swulll @PEPESOfficial",0
"DI DIRIMU MENGGALIR DARAH AREK SUROBOYO ... AL

JANGAN TAKUT.....TERUSKAN PERJUANGAN AYAHMU...KAMI BALADEWA BERSAMA KAMU.....

17 APRIL 2019 MENANGKAN PRABOWO-SANDI...MUTLAK!

@AHMADDHANIPRAST @UtuhWibowo @putrabanten80 @LisaAmartaTara 

#SaveAhmadDhani",0
"I didnt do what she asked me to until a few minutes she finally tell me Padi stands for Prabowo-Sandi, to mock my neighbor (who also installed the same internet service) since she is Jokowi's supporter",0
I'll be delighted to see how opposition leader Prabowo Subianto  deliver speeches in the chamber,0
"Terbongkar! Prabowo Raih Dukungan Terbesar dari Pengangguran, Pantes Rajin Demo dan Nyinyir di Sosmed. Pantesan Kami Tidak Kaget. Ternyata Pengangguran Mendukung PraboHoax. #lagi2prabohoax @semiaji_w @wakadol2012 @RiuRizkiUtomo @amrudinnejad_ @narkosun",0
"Persis prediksi pak Rizal Ramli 

Survei: Alarm Bahaya bagi Jokowi, Jarak Elektabilitas Makin TipiS

Jokowi-Ma'ruf 45,90 persen, Prabowo-Sandi 41,80 persen.",0
This is awesome ,0
"Apakah hesteg untuk ADP menjamin kebebasan untuk dia? Prestasi apa yg di capai?
@fadlizon 
@BangPino_ 
Apa pun hestegnya,keputusan hakim TDK bs di rubah.
Buat para kampretos pro Prabowo,kalau kalian TDK terima ADP di penjara,silahkan gantiin dia masuk penjara.
Berani?
#PakeOtak",0
Tim Prabowo: Cermati Sejarah China Ingin Kuasai Indonesia ,0
"Didit Prabowo anaknya junjunganmu, kaya raya juga gak kawin2 mal @Gamal_Albinsaid  

Ada apa?
#Eaa",0
Pak @prabowo tajir tapi kenapa jomblo? @Gamal_Albinsaid please jawab w bingung?!?!?!?!,0
Kampanye @Prabowo @sandiuno Mengedepankan Perubahan Ekonomi Dan Kesejahteraan Rakyat,0
Puskaptis menilai Prabowo-Sandi berpotensi unggul dari Jokowi-Ma'ruf di sisa kampanye yang tersisa. ,0
"Pemilik burung tertawa kegirangan,
krn burung nuri peliharaannya memilih @prabowo

#2019GantiPresiden 
#2019PrabowoPresidenRI",0
"10. Kalau ada dari kubu Prabowo memframing bahwa @AHMADDHANIPRAST
dikriminalisasi Jokowi, maka saya boleh mengatakan bahwa Ahmad Dhani dijebak oleh kelompok Prabowo sebagai alat untuk menyerang Jokowi. Ahmad Dhani disuruh berbuat konyol agar supaya dipenjara. Bolehkan?",0
"9. @AHMADDHANIPRAST suka tidak suka terbukti melakukan perbuatan pidana dan akibat perbuatannya dia harus dihukum. Yang berhak memvonis salah benar itu adalah hakim, bukan Ahmad dhani, Prabowo, Fadlizon apalagi Jokowi. Itu kewenangan Yudikatif, kewenangan para hakim.",0
Saya sudah bertemu dan berbincang dgn sahabat @AHMADDHANIPRAST di sel tahanan Cipinang. Namun tidak diizinkan berfoto / membawa hape. Sudah sy sampaikan salam pertalian hati dari para sahabat relawan/pendukung @prabowo @sandiuno - Ahmad Dhani menyampaikan Salam Indonesia Menang,0
sama dong,0
"BPN Prabowo-Sandi: Ahmad Dhani Korban Rezim
 ��������� ������ 
#2019PrabowoPresidenRI
#2019PrabowoPresidenRI
#2019PrabowoPresidenRI",0
"Ini Baru #GenerasiEmas , Ayah nya di tempat kan Allah di LP untuk jadi Juru kampanye #prabowosandi  Berkah Allah u mas Dhany , Itulah rencana Indah Allah , Dan El yg berjuang di kalangan #MilenialPilihPrabowoSandi Bapak @prabowo @sandiuno #2019PrabowoPresident08 ",0
RT to vote for #AgnezMo for the #SocialStarAward! #iHeartAwards ,0
"They don’t care about what you think of the guy. They do care about justice though.

It’s not like all Prabowo supporters are ADP fans anyway",0
"Bela Dhani, @Fahrihamzah Minta @prabowo Cabut UU ITE jika Jadi Presiden https://bit.ly/2SbVLEB 

#AhmadDaniKorbanRezim 
#SaveAhmadDani",0
No hope for West Papuan human rights improvement. #FreeWestPapua is the only answer.,0
"Saat Rocky Gerung Bersalaman Prabowo, Lihat Senyumnya, Netizen: Presiden Akal Sehat RI ",0
"Walau kritik Prabowo soal utang kerap menuai kontroversi, tapi hal tersebut mampu mengangkat elektabilitasnya. 

Hal itu terlihat dari elektabilitas Jokowi yang mencapai 54%, akan tetapi, tingkat kepuasan kinerjanya hanya berada di angka 70%.",0
"Adik Prabowo Ngemis Dukungan dari Keturunan PKI, Netizen @RizmaWidiono: ""Sepi Pendukung ya Koh.?"" http://www.melekpolitik.com/2019/01/29/adik-prabowo-ngemis-dukungan-dari-keturunan-pki-netizen-rizmawidiono-sepi-pendukung-ya-koh/ … lewat @melekpolitikcom",0
"Compared to Prabowo Subianto, Sandiaga Uno has been the more active one in the presidential campaign trail
http://yosefardi.com/2019/01/29/sandis-political-ambition/ …",0
"""Make all things clear and don't prejudiced, for part of the prejudice is a sin"".
  
(someone wise)   \m/_ pic.twitter.com/OPWD0sivP3",0
Interview by @ridingread | @KemensosRI @Jogja24Jam @official_pbpmii @Mas_Kris91 @jokowi @prabowo @Kemenag_RI,0
Tabloid Indonesia barokah & kasus Ahmad Dhani adlh propaganda yg dibangun pihak lawan. Jgn terkecok dg ini semua mari kita lbh agresif & fokus lg dlm melakukan serangan darat utk merebut kemenangan krn kemenangan Prabowo-Sandi adlh kemenangan indonesia dr ketidakadilan saat ini. ,0
"Bela Dhani, Fahri Minta Prabowo Cabut UU ITE jika Jadi RI-1   ",0
"Kalau dari dalam penjara ADP bisa mempengaruhi narapidana lain untuk mencoblos Prabowo-Sandi, gimana tuh? 

Ingat, yg dipenjara itu ADP, bukan seleb kaleng-kaleng 

#SaveAhmadDani",0
"@RamliRizal @FaisalBasri @fadlizon @Fahrihamzah @Fraksi_PAN @jokowi @erickthohir @ruhutsitompul @prabowo 
SriM
Mentri keuangan Top Dunia
Mentri terbaik Asia
Mentri yg punya Power Dunia
Pernah di Keuangan PBB
Mosok dihina ama Wo?
Jokowi cuma Nambah ",0
"Kata ""Karyawan kontrak"" ILC @rockygerung, Jokowi gak pantas jadi kepala negara, pantasnya jadi kepala keluarga. 

Kalau Jokowi yang sukses jadi kepala keluarga saja dianggap gak pantas jadi kepala negara, bagaimana dengan @Prabowo yang gagal jadi kepala Keluarga?",0
"(Maaf, mohon maaf yg sebesar""nya)
--
Jauh sebelum Pilpres, tp sudah ngotot ""#2019GantiPresiden""

Prabowo Subianto dan Upayanya Empat Kali Maju dalam Pilpres (Ngotot bahkan sampai 4X)
https://nasional.kompas.com/read/2018/08/10/14303291/prabowo-subianto-dan-upayanya-empat-kali-maju-dalam-pilpres … 
--
(Sekali lagi, Maaf yg sebesar2nya)
https://www.liputan6.com/health/read/3874760/studi-buktikan-orang-bodoh-cenderung-ngotot?utm_source=Desktop&utm_medium=twitter&utm_campaign=Share_Top …",0
"Klu pak@prabowo k mesjid ngk bawa wartawan beda ama s nganu,klu pak @rockygerung ngasih kuliah d pesantren beda ama hari tanu itu aja ngk paham.memang parah y klu cuci otak pakai deterjen",0
Follow dl ahh...,0
"#PrabowoHinaKemenkeu #Hoax
#KoalisiMunafik #jkwBOHONG
#AirlanggaMenangkanJokowi…",0
"Ini semua berawal dari tweet mantan ketua MPR yg juga politikus partai dakwah aja. Anaknya prabowo Ndak ngapa2in, cucu Jokowi yg yg belum tahu apa2 juga jd ocehan netizen. Itulah jahatnya kl semua dihubungkan dg politik.",0
"Itu Bang @rockygerung lagi berbagi akal sehat... Otak ketemu otak,, bukan otak ketemu katak.",0
"Hadeech 
Pantes aja @prabowo bilang @KemenkeuRI tukang cetak hutang.
Nara sumber nya @RamliRizal .

Nara sumber nya tukang Hoax.
Capres nya BLO'ON. #Klop 

Kalian emang 
#KoalisiMunafik 
#KoalisiHOAX 
#KoalisiPraBohong",0
"Nyarinya pake congor, jadinya tidak nemu...",0
"Pilpres 2019 Bukan Hanya Soal Pilih Jokowi-Prabowo
 ��������� ������ 
#2019PrabowoPresidenRI
#2019PrabowoPresidenRI
#2019PrabowoPresidenRI",0
"Diskusi Publik Selasa-an ""Jokowi Raja Impor?""Seknas Prabowo-Sandi ",0
"☡Terima Dukungan Anak PKI, Kubu Prabowo Dinilai Panik☡

Clear sudah.
Sesungguhnya mereka yg tudang tuding ""PKI"" kpd kubu 01, dialah yg PRO PKI.  

Kaum #hulaihi hanya dimanfaatkan jumlahnya, bukan aspirasinya",0
"Ketika @prabowo komitmen ingin memberikan jabatan kementrian agama kepada NU garis lurus.
Muncullah Ucapan yang meragukan & berpotensi bisa Memecah belah Umat . Waspada dan jangan terpancing , kita Pokus saja pemenangan @prabowo @sandiuno saja ... Prabowo Presiden klar hidup Loe ",0
Tolol,0
"Untuk Warga Maluku, Setujukah Anda Dengan Pernyataan Maluku Pilih @prabowo @sandiuno 

Jangan Lupa RT & VOTE
#MalukuPilihPrabowoSandi",0
"I really should have guessed that all the Prabowo supporters would retweet that, huh. (Despite the fact I specifically said I do not like Ahmad Dhani!)",0
"Take a beer, take abeer",0
Emak Evi dr @PEPESOfficial Bogor Kab turun ke warga di  Perumahan Bumi Mutiara kel. Bojongkulur kec. Gunung putri Cibubur Bogor sosialisasi @prabowo @sandiuno mantul mak ,0
"Diskusi Publik Selasa-an ""Jokowi Raja Impor?""Seknas Prabowo-Sandi ",0
"Rejim bego
#AhmadDhaniKorbanRezim 
#AhmadDhaniKorbanRezim 
#AhmadDhaniKorbanRezim",0
"I don't like Prabowo, but I also don't like when people humiliate his gay son. He has nothing to do with his father's assholeness.",0
"Anaknya Bung Karno ada yang gay. Anaknya Prabowo juga. So, what?

So you know that having a gay child can happen in any family, and it's ok.

Any family means it can happen in your family, too. And that's fine. It's not fine when people bully the kid.",0
"Keluarga bagian yg tak terpisahkan dr keseharian seseorang. Entah org biasa, atau Presiden. Orang tua kami hampir tiap hari bertemu dgn cucu2nya, paling tdk seminggu 1 kali kumpul keluarga. Wajar klu di berbagai kesempatan ada momen Presiden bersama cucu. Yg ngga wajar ya Prabowo",0
horeee,0
now you wonder why Prabowo held a meeting with EU ambassadors?,0
@AHMADDHANIPRAST you are not ALONE.... You Are the HERO.... you are the Tiger of @sandiuno @prabowo... @Dahnilanzar @fadlizon  #AhmadDhaniKorbanRezim,0
"Semoga pernyataan ini bukan ditujukan untuk anaknya Prabowo ya.


https://m.merdeka.com/politik/jubir-prabowo-sandi-banyak-anak-muda-jomblo-karena-kondisi-ekonomi.html?utm_source=fb&utm_medium=post&utm_campaign=fb__yudi&fbclid=IwAR33r71uvENTBD0nWbdiUL-ALVjwXBiEVnaAtWL9vUcrLwG2N6wInj7VZVA …",0
Seeing that Ahmad Dhani has been jailed for 1.5 years simply for some tweets. Very very concerning. I don't like him at all but this is too much. UU ITE strikes again.,0
Gass pollll,0
"Wis tak pites cak...

#MalukuPilihPrabowoSandi
#MalukuPilihPrabowoSandi",0
"Pantess.. 
#Bong200",0
Oke Bang,0
"Done
#AhmadDhaniKorbanRezim",0
"i wow
I like this ",0
I liked a @YouTube video http://youtu.be/B0L2Twafk14?a  Prabowo Blunder Lagi,0
Pak @prabowo & @sandiuno we all need you both to save our NKRI  #AhmadDhaniKorbanRezim,0
I love you as a musician,0
"Rencana Allah memang dahsyat.
Dengan ditahannya Ahmad Dhani Prasetyo.

Al Ghazali putra Ahmad Dhani akan turun berkampanye kobarkan semangat untuk tetap mendukung Prabowo Sandi.

#AhmadDhaniKorbanRezim
#AhmadDhaniKorbanRezim
#AhmadDhaniKorbanRezim",0
"Yang benar Mulan jameela
Bukan Mulan jamidong

Dibelah
Bukan dibedong

Prabowo
Bukan
Prabodong",0
"#PEPESAceh #PEPESKEPUNG stikerisasi dan sosialisasi @prabowo ⁦@sandiuno⁩ 

Semangat maak! 

#PEPESDatangKelar",0
I liked a @YouTube video http://youtu.be/n0B0tyjLMQ8?a  Aci Cahaya - Lagu Prabowo Sandi Rhapsody,0
"@CCICPolri @DivHumas_Polri @bawaslu_RI 
Black campaign sara
@prabowo @sandiuno @jokowi",0
Tampaknya Mas Didit Prabowo masih memilih berkutat dengan rancangan busana daripada menikah. Pencapaian dia diakui ,0
"Kalau caleg2 PBB demi Pilpres ikut seruan Rizieq mundur dr caleg berarti DUNGU. Kalau gak jadi DPR emang Rizieq menanggung hidup para caleg? Emang kalau Prabowo jd presiden menjamin nasib para caleg yg mundur? 

Pemilih PKS drpd PKS bubar alihkan ke PBB!",0
"Folback bang..

#SaveAhmadDhani 
#AhmadDhaniKorbanRezim 
#MalukuPilihPrabowoSandi",0
"go east! 
#MalukuPilihPrabowoSandi 4 sure",0
"Di Banyuwangi Kedatangan Ibu Presiden RI Dan Disambut Dengan Challenge Salam  Jari.

Salam  Jari Sudah Menjadi Kebanggaan Bagi Relawan Prabowo-Sandi. Rakyat Sudah Melek Poltik Dan Kritis.

#AhmadDhaniKorbanRezim",0
"Twit Ruhut isinya kebun binatang= AMAN 
Bupati Boyolali: Prabowo ASU= AMAN 
Kader PDIP: Menag bangsat= AMAN 
Royson: Jokowi KACUNG= AMAN 

Ahmad Dhani: Perlu DILUDAHI mukanya""
 =1,8 tahun penjara

DIMANA KEADILAN??
#SaveAhmadDhani
#AhmadDhaniKorbanRezim",0
hi! my name is Twitter bot account...,0
Si Jae skrg sdg mendongkrak elektabilitasnya dgn program PKH.. Sebenarnya ini lanjutan program pak @SBYudhoyono di 2007.. tp oleh @KemensosRI di klaim sbg Program Jae! Skrg masif akan digelontorkan…,0
Nitip Bang #AhmadDhaniKorbanRezim,0
"Saya bantu jawab ya Prof @na_dirs.

Tidak bisa pak Ust, oleh karena itu mari kita doakan agar anaknya Prabowo dipertemukan dengan jodohnya oleh Allah SWT, supaya nanti cucunya Prabowo bisa main denyan cucunya pak Jokowi.

Tolong diaminkan ya teman2  ",0
No state without justice...,0
"If u know, tell me. 
So what ??",0
See this Instagram video by @prabowo.pilihan.rakyat https://www.instagram.com/p/BtLDu_PnBye/?utm_source=ig_web_button_share_sheet …,0
"Gua kritik proses hukum yg tebang pilih. Sejujurnya agak dendam dgn mrk yg diselamatkan rejim ini padahal mrk juga memenuhi unsur Pidana.

Tapi andai Prabowo menang, gua gak pengen cebong2 brengsek yg skrg dukung Jokowi diperlakukan gak adil kelak oleh Presiden Prabowo.",0
"I am lea unlike joko widodo  and unlike also prabowo subianto here.look prabowo style,twitter as private.always make owe but cant remburse by themselves",0
What point? being golput is an act of irresponsible. Imagine they live in SUHARTO era you got no choice but vote for him/GOLKAR - Now we have two choices the bad & the good- why can't they pick the good one? Jokowi is not perfect but he's way better than Prabowo.,0
"Non Muslim haram masuk dan ceramah di Masjid hny berlaku buat pdkg Jokowi,
Kalo u/ pdkg Prabowo mau yg ceramah di Masjid kafir liberal pdkg LGBT mcm Rocky Gerung sekalipun bebas2 aja..

Hebat cara kalian permainkan agama. ",0
"#Indonesia, where secularism is now collapsing, and where, during the upcoming April 2019 elections, voters will decide between an inept and weak pro-capitalist leader, and a truly fascist military mass murderer. #Jokowi #Prabowo 

#FuckNKRI #FuckIndonesia #FreeWestPapua",0
"Pernyataan Pak HNW soal Jan Ethes membuktikan PKS tidak serius memenangkan Prabowo. Dengan memperbincangkan cucu Presiden Jokowi, terbukti memancing orang membicarakan cucu Prabowo. Membicarakan cucu capres lebih banyak merugikan Paslon 02. Ini bukti Pak HNW merusak dari dalam",0
"Wa’alaikumussalam. Tapi saya pikir pertanyaan Prof @na_dirs serius juga ya. Tapi izinkan saya menjawab dg bertanya; bisakah seorang Ayah menjadi Kakek dg mempunyai cucu, pdhl dia hanya punya satu anak, dan anaknya tsb belum menikah? https://twitter.com/na_dirs/status/1089655947226533888 …",0
"Hari"" ini kemuakan saya memuncak. Ada malu juga. Tahun 2014 saya berkampanye buat Jokowi dengan basis ketakutan atas Prabowo. Ternyata apa yg saya takutkan justru terjadi pada rezim ini. Sebegitu salah saya melihat Jokowi.",0
"Bismillahiirromaniirrohiim...

Terkhusus pro @prabowo @sandiuno siapapun anda; saya hamba Allah menerima jasa perbaikan akun:…",0
"The beginning of the end 

#AhmadDhaniKorbanRezim",0
Betulll!!!!,0
Prabowo Diminta Berkaca Sebelum Bicara Utang  http://mediaindonesia.com/read/detail/213457-prabowo-diminta-berkaca-sebelum-bicara-utang … ,0
tim cebok on,0
Wish i could leave this unfamiliar family group on whatsapp. Gettin sick of every jokowi-prabowo topics rrrr,0
Thank's Sobat ,0
Prabowo Diminta Berkaca Sebelum Bicara Utang  http://mediaindonesia.com/read/detail/213457-prabowo-diminta-berkaca-sebelum-bicara-utang …,0
"Famous Indonesian singer, Ahmad Dhani, jailed 1.5 year for calling his attacker idiot.
Currently #AhmadDhani support #Prabowo against #Jokowidodo in the next presidential election in #Indonesia . Dhani shows the sign hand for @prabowo @TIME @guardian @CNN @AP @FoxNews @BBCWorld",0
As soon as possible,0
As always. Ad hominem tu quoque.,0
"Awas mules...

#MalukuPilihPrabowoSandi",0
"Seradikal-radikalnya pendukung Prabowo, gada yg mewek bareng berhari2 lalu ngedemo LP Cipinang. Bukan krn kami gak mau bela Dani, tapi karena kami gak idiot.",0
Wow @AHMADDHANIPRAST 3 trending top twitter...,0
"Emak ini lebih cocok jadi mentri , paham banget kenapa harga mahal...

#PEPESKEPUNG 
#PEPESDatangKelar 

Suara emak untuk @prabowo ⁦@sandiuno⁩ ,byk harapan agar ekonomi lebih baik lagi #IndonesiaMenang

⁦@Dahnilanzar⁩ ⁦@fadlizon⁩ ⁦@Fahrihamzah⁩",0
Hahaaaaaa pic.twitter.com/4BsLw7smjk,0
"Adik Prabowo: Dukungan dari Cucu Cicit PKI Kami Terima, Asal....

Kmren2 praboker kayak org kesurupan bkin narasi PKI dg maksud mendiskreditkan Pak Jokowi, eh skrg praboker malah butuh suara PKI.…",0
Cebong 1 follower,0
"Patah tumbuh hilang berganti..
AL GHAZALI akan OBRAK ABRIK PETAHANA.... PUTRA AHMAD DANI INI ...
AKAN DONGKRAK SUARA PRABOWO SANDI 

AL SEBAGAI ICON MILENIAL,  AKAN MENGGAET SUARA PEMILIH MUDA..!!

#AhmadDhaniKorbanRezim
#SaveAhmadDhani",0
"Seorang pemimpin yg VISIONER tentu memiliki pandangan jauh ke depan akan suatu hal.

@prabowo menyinggung soal kebutuhan air yg…",0
Waduh...,0
Ohh begitu.. copycat Donald Trumph.,0
Thanks lur,0
