Tweet,Kelas
"Penghina Presiden @jokowi terlucu AWARD
(Hanya lucu2 an kata polisi waktu itu) ",0
"Nambah satu lagi nih bikin hoax yang menyesatkan. Bang Rizal Ramli, itu bukan utang baru. Itu Global Bonds dalam USD terbitan 2009, jatuh tempo Maret 2019 dan akan DILUNASI. Kebijakan era Pak @SBYudhoyono yg…",0
"Presiden Joko Widodo (Jokowi) bicara soal motor kustom alias motor modifikasi. Menurut Jokowi, industri motor kustom harus didukung. ",0
"Kelompok @Prabowo makin panik, elektabilitas semakin hancur, maka segala macam cara digunakan, bahkan label PKI yang digembar-gembor oleh anti Jokowi sebagai bagian dari Jokowi, kini mau dirangkul. 

Usul gue, kenapa gak sekalian rangkul UFO dan Spiderman untuk memilih Prabowo?",0
"Yuk Jokowers merapat ke @netmediatama ada Pak @jokowi 

Kita liat keseruan pak Jokowi dan keluarga. Hingga tertawa karna ulah Kocak Sule, Andre, H.Bolot, Nunung dkk

Selamat menyaksikan ",0
"Yusril Dukung Jokowi, Rizieq Minta Umat Islam Mundur dari PBB ",0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
WHERE’S MA PROTECTION SQUAD. LET’S PROTECT OUR BABY UWU FROM THIS MESS. DONT YOU DARE TOUCH OUR BABY UWUUU,0
Anda itu ngerti hukum tapi kaga ngerti etika ,0
"Yang jatuhkan hukuman1,5 thn ke Ahmad Dhani itu hakim. Hakim juga yg perintahkan Dhani langsung dipenjara. Hakim itu lembaga Yudikatif. 

Dalam trias politica, eksekutif, legislatif, yudikatif, berdiri sendiri2.

Lha, kok @jokowi yg eksekutif disalahkan krn dhani msk penjara ?",0
"Hallo..apa kabar ujaran kebencian Victor Laiskodat,ade Armando,abu janda,..tuh anak cina yg mau bunuh Jokowi..???bukan ujaran kebencian tuh!?!",0
"Tahu..!!!ane org hukum...mau nanya..knp yg lebih parah,..Victor Laiskodat,ade Armando,abu janda,yg ngancem bunuh jokowi g diapa apain???di periksa jg kaga..ktnya suruh lapor..Hukum hanya milik penguasa di negeri ini..PAHAM ENTE!!!!",0
"Lah.. hahaha.. Pak @jokowi ama @newsuleprikitiw di Net TV sekarang.

*tumbenakunontontivi",0
"Slmt menikmati pengap hotel prodeo Dhani botak penista pak Jokowi dan pak BTP...
Semoga dapat satu kamar sama bahar smith dan bang ipul biar bisa pijat pijtan...",0
Gelar palsumu urusin dulu tuh. @ProfYLH sdh melengkapi seluruh berkas laporannya. Kamunya kapan?? Gk usah ngurusi yg bukan urusanmu. Kamu cuma SAMPAH negara!!,0
Kl ini ditindak dg cepat baru bisa dibilang tegas dalam menegakkan supremasi hukum tp sayangnya cuma dibilang 'kenakalan remaja',0
Di foto tersebut Jan Ethes di gendong oleh Jokowi sedangkan Sedah Mirah di gendong oleh Iriana. #01Cintakeluarga,0
"Gitu aja ko ribut banget, dulu @jokowi di fitnah macam2 biasa aja,sampai di suruh @fadlizon  tes DNA., tp gmna rasa nya ???
Sakittt JENDRAL ",0
Amin....,0
I think I am completely in love with Bu Iriana ,0
Awas kejang bong  pic.twitter.com/o7bALTy1Ge,0
"President @jokowi expressed appreciation for the Anti Hoax Declaration delivered by members of the Muslimat Nahdlatul Ulama (NU) at the 73rd Anniversary of Muslimat NU and mass prayer for the safety of the nation and state at GBK Stadium, Sunday (27/1). ",0
"Laba Bank Mandiri tumbuh 21,2 persen menjadi Rp 25 triliun di 2018. http://dlvr.it/Qxf9r8 ",0
Sandiaga Tak Gentar Kepala Daerah Jateng Deklarasi Dukung Jokowi ,0
"Kloningan2 psikopat memed @PartaiSocmed buzzer pemain 2 kaki peternak akun berkeliaran dimedsos coba2 main ras ya diam2.
Hadeuuhhh",0
"kenapa di initalkshow yang diundang itu pak Jokowi?, karena kalo beliau ngomongnya apa aja masuk, santai, contoh keluarga harmonis, lha kalo pak prabowo yang ada malah orasi gak ilmiah entar #MulaiDuluAja @Abihilman2 @DeswinaHanna",0
Agree...,0
"Makan Ati ,,, 

Kedatangan Sandiwara Uno @sandiuno di Eromoko, Wonogiri diteriaki Jokowi, Jokowi, Jokowi.

Mamam luh   ... 

#SandiwaraUnoLagi",0
"Histeris banget para pendukung ini sambut @sandiuno di Wonogiri

Jokowi....,
Jokowi....,

@AkunTofa @AhlulQohwah @Sapukan_5emut @Dahnilanzar",0
"Penyambutan @sandiuno di Kecamatan Eromoko, Wonogiri. 

Warga : Jokowi...Jokowi...Jokowi.

Pernah sakit tp tak pernah sesakit ini hahahaha... ",0
Hellloooooooowwww ,0
Buat saya adalah bahwa orang yang tidak puas dengan kerja nyata pak jokowi ya begini. ,0
tolong kami pak .. kami hanya rakyat biasa dan minoritas bantu kami pak menyampaikan ke pak @jokowi bahwa kami “aset bangsa” yg terbuang.. kami P1 / TL yg sudah ikut SKB pak .. tp formasi lain diisi P2.. adilkah pak.. ? menangis aku pak .. untuk lolos PG gak mudah pak ,0
"Ah, perasaan kau aja.",0
"""Pak Jokowi memang belum pernah berkunjung ke Banyuwangi. Tapi, dia menegaskan bahwa Jokowi selalu tahu keinginan rakyat Banyuwangi. 
#IbuNegaraWisataKeBanyuwangi",0
"Malam ini, Kang Sule kedatangan Tamu Penting!

Ada Presiden Republik Indonesia, Bapak @jokowi dan keluarga yang akan mampir ke rumah Kang Sule. Wah, kira-kira hiburan spesial apa ya, yang udah disiapin? Nantikan di @initalkshowofficial jam 19.00 WIB. Stay tuned! ",0
Sabar mas njenengan sampun dicoret saking KKne pak Jokowi,0
"Masalah penyimpangan adalah tugas kita bersama dalam mengawasinya. Dengan pernyataan penghormatan golput anda, maka bisa sangat mungkin menambah angka golput. Dengan begitu bisa saja di menangkan oleh orang-orang anti gusdur. Apakah anda rela?",0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"Penonton, penonton..

30 MENIT LAGI @ini_talkshow Spesial Keluarga Bapak Jokowi, yuk, bersiap!  ",0
Saatnya saya akan jelaskan,0
"Ini gimana ceritanya sih?
Yang mau dipercaya rakyat yang mana? Main main kalian ngurus negara. @jokowi ",0
"Sebaliknya , 
Saya yakin elektabilitas petahana naik 10%, karena ketegasan rezim @jokowi dalam menegakkan supremasi hukum... 

Tiada kompromi thd pelanggar hukum biarpun o/seorang ulama besar Grand Syeh Republik Cinta..., tentulah akan berkontribusi bg terjaminnya tertib sosial.",0
Stand up comedy kah ???,0
"tuh pak @jokowi , udah ada bukti, kasus udah ada di polisi, tapi dengan gampangnya polisi bilang cuma ""kenakalan remaja"".
Sekarang pak @jokowi udah tau kan, perbedaan penanganan kasus pihak yang pro petahana sama pro oposisi. Percuma CC @jokowi juga, wong akun di pegang staffnya",0
"“To let FIFA know that sitting on the sidelines and sending letters between various stakeholders... avoiding others like Bahrain, is simply not gonna wash”…",0
"Petisi yang diinisiasi bersama oleh JDN Indonesia demi perbaikan standar kesejahteraan dokter (yang dengan itu diharapkan bisa mendongkrak derajat status kesehatan bangsa) mendekati 30 ribu pendukung. 

Cc : pak @jokowi pak @prabowo bang @sandiuno",0
"Papua jangan lagi hanya jadi mainan politik. Kesejahteraan Papua dan kemajuan Papua harus nyata..!! Kedepan era @prabowo @sandiuno tdk boleh lg Papua hanya retorika. Kita bangun Papua  secara nyata.

…",0
"Selama satu hari penuh, istri Presiden @jokowi  ini menghadiri sejumlah kegiatan sosial sekaligus menikmati keindahan alam Banyuwangi. #IbuNegaraWisataKeBanyuwangi",0
Ane RT biar rame,0
"Bobby Nasution, menantu Jokowi, menggarap proyek perumahan di Sukabumi, padahal Jokowi pernah bilang keluarganya tak bakal ikutan proyek negara.",0
Angka kemiskinan satu digit Jokowi tidak istimewa ,0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"Alhamdulilah. 

Polisi Tangkap Penipu yang Catut Nama Yenny Wahid dan Jokowi",0
"Kalau Ahmad Dhani dukung rezim pasti aman, sudah banyak contohnya yang kata-katanya lebih memecah belah tapi aman.

Salah satu kata Victor seperti ini malah aman ""Kita bunuh pertama…",0
"Kenapa yang kena ITE mayoritas pendukung Oposisi?

Banyak yg tdk tersentuh ITE seperti RJ yg ancam mau bunuh Presiden, Victor, Ade dll.
…",0
"Dulu ada patung takut, kemarin ada bunderan takut, sekarang ada anak kecil takut juga.

Hidupmu kog di penuhi dg ketakutan lho dul...?

Bukannya takut kepada selain Allah itu syirik...???
#SaveJanEthes 

Cc
@addiems @GunRomli @P3nj3l4j4h @jokowi @kaesangp @Takviri @TolakBigotRI",0
"Setelah tangan Jokowi sudah tak ada keberuntungan lagi, Ibu negara turun tangan. Barangkali garis tangan bisa naikan elektabilitas.

Di Banyuwangi, Iriana Jokowi Bagi-bagi Laptop dan Jam Tangan ",0
"Wong, Jokowi yang anaknya cuma penjual martabak dan pisang goreng saja dia bangga, kok. Itulah sikap seorang ayah sama anaknya. Membanggakan.

Begini. Jika Prabowo terpilih jadi Presiden, toh Didiet adalah anak Presiden Indonesia.",0
"Ibu Yuni, warga Jakarta dulu berjualan jamu keliling. Berkat bantuan modal Rp3 juta dari PNM Mekaar, ia membuka kios, menjual pempek dan es campur. Etos kerja Ibu Yuni adalah contoh nilai yang ditanamkan…",0
"BPJS Badan Pikiran Jadi Sehat @jokowi 
#kenapaBPJS #berharapmasihsama #KoalisiMunafik",0
"Elektabilitas Jokowi merosot terus, sdh di bawah 30%. 

Satukan suara agar Jokowi Maruf hanya dapat satu digit atau di bawah 10%. 

Satukan suara agar partai2 pengusung Jokmar tidak lolos ke Senayan

Biar kapok !",0
"Penangkapan plaku penipuan 15 jt atasnama pak @jokowi hr ini dipolda metro, bukti pidio sis aoki vera yg smpt beredar sngt mencerahkan cerita iming2 pinjaman 15 jt catut nama presiden sbg upy penggembosan suara & memakan bnyk korban, kita laporkan, skrg begini penampakkanya.  ",0
He..he..he..ehe.,0
Menkumham Tolak Tinjau Ulang Remisi Pembunuh Wartawan Bali   http://cnn.id/364381?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,0
"Cucu pertama Presiden @jokowi, Jan Ethes, terseret dalam polemik Pilpres. Bawaslu menyatakan pelibatan anak dalam kampanye tidak diatur dalam UU Pemilu. 
#Bawaslu #Jokowi #JanEthes",0
"You need to know
#ulmwp #kksb #opm #papua #knpb #referendum #jokowi #prabowo #prabowosandi https://www.instagram.com/p/BtLFXXvg7lq/?utm_source=ig_twitter_share&igshid=252g9yt2hw23 …",0
Menkumham Tolak Tinjau Ulang Remisi Pembunuh Wartawan Bali   http://cnn.id/364381?utm_source=twitter&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,0
"31 Kepala Daerah Dukung Jokowi, BPN: Akan Kami Laporkan - http://Tirto.ID ",0
"But sadly, from the first day of its campaign in 2014 - human right is not the priority of the current government. even @jokowi ran away when Ahok case appeared.",0
"Fadli Zon Kritik Keras Pemerintah Jokowi: Nawacita Hanya Jargon, Minus Pertanggungjawaban - Tribun Wow ",0
"Ketika Ada yg iseng menyebut kota atau suatu Daerah yg nyeleh, InsyaAllah saya tau Persis.. Tapi semua saya terimakasihkan. 
InsyaAllah saya masih bisa membedakan antara pendukung Jokowi dan yg bukan dark bahasanya",0
"PKH (Program Keluarga Harapan) diluncurkan @SBYudhoyono pada akhir jabatannya. Sama dengan Dana Desa yg merupakan program SBY.

Semua itu dibuat bkn utk kepentingan elektoral tp utk menunaikan kewajiban negara memelihara rakyat.

@jokowi @KemensosRI jgn simpangkan program ini.",0
This is how @bank_indonesia regulations area treated by the businesses in Jakarta.. @kompascom @jakpost @mediaindonesia @Bisniscom @jokowi @kkpunasional @setkabgoid no wonder digital payments are so low in Indonesia..,0
"Presiden Jokowi selama empat tahun ini hanya berhasil menurunkan persentase kemiskinan sebanyak 1,3%

Laju penurunan kemiskinan ""Laju penurunan kemiskinan tercepat adalah pada era Gus Dur, sebesar 5,05 juta jiwa per tahun (turun 5,02% dalam dua tahun)",0
"Salah satu info yg sy dapat adalah dirubahnya yel yel PKH. Yelyel ini sama seksli tidak menunjukkan apa itu PKH tapi diarahkan hanya utk menyebut JOKOWI.

Anggaran PKH itu bkn uang pribadi @jokowi dan program ini PROGRAM era @SBYudhoyono 

Knp jd begini @KemensosRI ?
@bawaslu_RI",0
"I do believe Indonesia’s @jokowi is no emperor, but I think there’s plenty of lessons he could learn from Hans Christian Andersen’s The Emperor's New Clothes. http://www.andersen.sdu.dk/vaerk/hersholt/TheEmperorsNewClothes_e.html …",0
Partai Bulan Bintang Putuskan Dukung Jokowi Di Pilpres 2019 | @Yusrilihza_Mhd https://www.abadikini.com/2019/01/26/partai-bulan-bintang-putuskan-dukung-jokowi-di-pilpres-2019/ …,0
"""GOOD PEOPLE...""  

Sore Hari Ini yaa... 
Senin, 28 Januari 2019, 
Jam 19:00 WIB 

Ini Talk Show Spesial di NET TV 

""KELUARGA BAPAK JOKOWI"" 

Good People yg Optimis, 
Nonton yaa... 
Ssssssst..., 
""Disini Ajaah...""  ",0
Amin,0
"Saya mendapat banyak info dari daerah terkait para Pendamping PKH yg diminta dan diwajibkan utk bikin testimoni dr rakyat tentang PKH.

Yg menbuat ini jd curang dlm politik adlh kewajiban menyebut TERIMAKASIH JOKOWI.

Jk benar, Apakah dibenarkan begini? 
@bawaslu_RI @KemensosRI",0
"See Compared breakdown by subregion on Google Trends for prabowo sandi menang 2019, jokowi amin menang 2019 - Indonesia, Past 12 months - ",0
"Jika Penegak Hukum tak mengambil tindakan Tegas terkait ""Tabloid Barokah"" ini

Yuk Bang @Fahrihamzah @fadlizon

Kita buat juga Tabloid Janji Kampanye Jokowi yang di Ingkari?

Kita kirim ke seluruh Tempat Ibadah yang ada di Indonesia,",0
"Bagaimana menurut sahabat dengan hal ini? Bukankah jokowi selalu berjanji akan sejahterakan petani? 

Viral Petani di Jambi Buang Kentang hingga Cabai ke Jalan https://news.detik.com/read/2019/01/27/183003/4402663/10/viral-petani-di-jambi-buang-kentang-hingga-cabai-ke-jalan … #PapuaMemilihPrabowoSandi",0
"Ini saran ke ahoker sebaiknya kalian fokus memenangkan jokowi
So jika jokowi menang ahok mungkin dapat jatah jabatan.

Sekarang ahok cuma orang biasa (ex napi), sama seperti anda cuma rakyat biasa,
Tentunya gak akan berpengaruh buat anda.

Saran gw kerenkan
bilang apa?
makasi",0
"Maunya pendukung Jokowi itu orang ngga berubah pendapatnya. Biar tetep menang. Lha lebih 4 tahun memerintah ternyata ngga becus kok pengen orang tetep milih Jokowi. Kalo dungu atau buta pikiran ya jangan ngajak"". :p",0
"Ini fanboy capres yang pada mendadak konspiratif bilang Nurhadi Aldo bikinan Jokowi lah, bikinan Prabowo lah cuma sebel aja kampanye capres mereka ternyata ngga lebih meyakinkan dari kampanye capres parodi. Pilpresnya dagelan, capresnya dagelan, kampanyenya dagelan.",0
Hahaha,0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"Indonesia Development Monitoring :  ""Keonaran massa beratribut PDIP bakal menggerogoti elektabilitas Jokowi. 'Show of force' dan tindakan intimidasi seperti ini sudah tak memiliki ruang lagi di masyarakat""
https://politik.rmol.co/read/2019/01/28/376585/Keonaran-Massa-Beratribut-PDIP-Bisa-Gerus-Elektabilitas-Partai-Dan-Jokowi- …",0
1) Selamat siang tweeps. Sy akan tweet bbrp catatan terkait pertanggungjawaban Nawacita yg merupakan dokumen visi dan misi @jokowi saat menjadi calon presiden pada 2014 lalu.,0
Jan Ethes cucunya Mbah @jokowi ,0
"Royal Enfield Tenar Gara-gara Efek Jokowi, Ridwan Kamil, dan Gibran?
https://oto.detik.com/motor/d-4403459/royal-enfield-tenar-gara-gara-efek-jokowi-ridwan-kamil-dan-gibran …

Presiden Jokowi, Gubernur Jawa Barat Ridwan Kamil hingga Gibran Rakabuming memiliki motor Royal Enfield.",0
"Tuh. Si @habibthink lagi sibuk meng-RT tweet"" lama gue. Ngga ada yg gue hapus. Karena tweet itu kontekstual. Harapan gue terlalu tinggi saat itu pada Jokowi. Hanya untuk mendapati negara ini semakin bobrok. Lalu gue mesti apa? Tetep mau kayak gini? Ya ganti presiden lah. :)",0
"Statemen JK yang menyatakan : bisa rusak bangsa ini bila dipimpin Jokowi, semakin terbukti kebenarannya. 

Statemen Cak Imin yang menyatakan : kalau wakil Jokowi tidak saya, Jokowi bisa kalah. Pun semakin terlihat tanda-tandanya. 

#iDeasRabbani 

@jokowi 
@Pak_JK 
@cakimiNOW",0
i can't wait ,0
"""waw berita berbobot""
""waw penting sekali berita ini""

nobody force you to read it. just keep scrolling and find something else that you like.",0
Wah Pakde @jokowi ada di @NEToficial bersama Sule & Andre bicara keluarga. Jangan lupa harta yang paling berharga adalah KELUARGA. Puisi yang paling indah adalah KELUARGA ~ FR,0
We love you too mas ,0
"Dalam UU Pemilu tidak ada aturan soal membawa anak dalam kampanye. Dengan demikian, kalaupun nanti Jan Ethes dibawa ketika berkampanye, Jokowi tak melanggar apa-apa.",0
save Jan Ethes ,0
"Presiden @jokowi Menghadiri Harlah Ke-73 Muslimat NUdan berpesan, u/ bersama2 menjaga persatuan, merawat & menjaga persaudaraan, kerukunan.

Jgn smp krn perbedaan2 kita menjadi tdk seperti saudara padahal kita saudara sebangsa setanah air.
Kalau bukan kita yg jaga, siapa lagi?  ",0
"Pak presiden @jokowi  ,. Ternyata orang"" anda sendiri yg bikin elektabilitas anda nyungsep !!! ",0
"Kalau Menteri Jokowi yang bilang, semua MINGKEM.

Kalau Prabowo yang bilang, semua RIBUT.

#KoalisiMunafik",0
"Nah ada lagi nih contohlainny saat uwo menyebut angka kemiskinan Indonesia naik 50% selama masa kepemimpinan Jokowi. Pdl, data Badan Pusat Statistik (BPS) menunjukkan kemiskinan cenderung turun, bahkan mencapai rekor terendah sejak 1998. https://bit.ly/2HNfff5  #KoalisiMunafik",0
"Based on my last email, until now Sri Adi and the Islamic Government of Jokowi are still being infected by Javanese Terrorist Mind, there is no positive response #Javanese Terrorist Mind",0
"RESCUE update: Arrived are 12 wreathed hornbills, 1 king bird of paradise, 3 chicks of green peafowl, 1 cockatoo, 2 king parrot, and 1 Kuskus just arrived  at Cikananga at 04.30 am. All are settling well now at... https://www.facebook.com/194351707347801/posts/1975647382551549/ …",0
"I find it very peculiar how those who usually are quick to scream 'dictator!' about oppression in the Middle East and N. Africa are very silent about the systematic oppression and persecution of Muslims in China. 

…",0
"Neneknya kader Muslimat NU, Ibunya kader Fatayat NU, Adiknya Calon kader IPPNU.

Btw Si dedek bisa mengalahkan ketenaran Jan Ethes ga ya?

Ini bukan kampanye lho ya...

Cc
@KhofifahIP @yennywahid @jokowi @kaesangp @NUgarislucu",0
Bikin mebel ........,0
"#KoalisiMunafik itu yang dengan serampangan nuduh Jokowi PKI tapi dirinya sendiri malah ngemis2 minta dukungan PKI.

#KoalisiMunafik itu yang koar2 soal agama orang tapi yang dipilih justru capres-cawapres yg gak bisa wudhu dan ngaji.

#KoalisiMunafik itu gerombolan pembohong.",0
"MidEast company still destroying intact Papuan forests
http://www.foresthints.news/mideast-company-still-destroying-intact-papuan-forests … ",0
"Sudah siap nonton keseruan nanti malam? Bareng Bapak Jokowi, Ibu Iriana dan anak-anaknya. Jangan sampai kelewatan yaa, nanti malam jam 7 hanya di Net! ",0
"Jangan komentar ya. Ntar kualat.

Maaf, Jokowi Tak Ada Urusan Lagi dengan Mobil Esemka ",0
"Yang selalu treak"" pak Jokowi membangun bagian timur Indonesia. Apakah klean paham apa yg dibangun? ",0
 ,0
Cover terbaru @RMOL_Magz @rmolco tentang konflik dua mesin yg bekerja utk Jokowi. Mesin presiden dan mesin calon presiden. Kedua mesin punya objektif yg berbeda. Ekspresi politik grasa-grusu. ,0
Allah with us...,0
"Jan28 just wanted to tweet,ASAP to hell all mobbers+just cursed they RIP ASAP,coz mob electricity+internet again,just like everytime GER lost,GER bad losers,ASAP electricity backProbably they heard via telepathy+worried RIP ASAPFew days ago same as GER lost,2x in few days",0
Ini jawaban cerdas bu Sri Mulyani soal isu yang digunakan #PrabowoHinaKemenkeu. Pernyataan di detik ke 50  sampe selesai akan membuat kalian TERKEDJOET!!!…,0
"Ras yg waras minggir ,orang gila lg ngomong 

Bentrok Usai Deklarasi Pro Jokowi, Polda DIY: Kenakalan Remaja  ",0
"Joko “Jokowi” Widodo and Jusuf Kalla promised that their government would develop 35.000 MW of electrification capacity in five years from 2014
http://yosefardi.com/2019/01/28/an-update-on-the-35-000-mw-target/ …",0
my president,0
"Presiden mau kaji ulang eh Mentrinya nda mau kaji ulang  sudah benar katanya , bagemana pak @jokowi ? Jadinya kaji ukang ato nda? 

 ",0
Acara pak @jokowi dan keluarga ,0
Dont miss it,0
Mantaps,0
Ho oh ,0
"Kang Sule malam ini kedatangan Tamu Penting!

Ada Bapak Presiden @jokowi dan keluarga yang akan mampir ke rumah Kang Sule. Wah, kira-kira hiburan spesial apa ya, yang udah disiapin? Nantikan di @Ini_Talkshow jam 19.00 WIB. Stay tuned!",0
"Umat Konghucu Merasa Dianaktirikan, Tokoh Tionghoa: Kamsia Jokowi Satu Periode Saja  #konghucu",0
"agresivitas pendukung: untuk jokowi distigma sejelek-jeleknya. Untuk prabowo juga distigma sejelek-jeleknya. laah, mereka kan dua tokoh terbaik calon presiden. jadi, ""logika stigma sejelek-jeleknya"" itu di mana? yooks sama2 jd warga yg mikir keren.",0
"Di pilkada DKI akun"" itu membalas perilaku Bani DUNGU 212 dengan menyebut Mayoritas Muslim Intoleran (bukan kelompok intoleran).

Imbas nya Banyak pemilih Ahok yang Muslim jadi Golput,
Dan Ahok kalah.

Kini target mereka mengGOLPUT kan pemilih Jokowi agar si penCULIK menang  pic.twitter.com/b6rxr8uSfU",0
@jokowi Speakless tho mbak,0
"Ucapan terimakasih keluarga penerima manfaat (KPM) Program Keluarga Harapan (PKH) untuk @KemensosRI dan Bapak Presiden @jokowi 

Cc @PartaiSocmed @kokokdirgantoro",0
"Hahaha... 
#NgurusNegaraKokAmatiran

Jokowi Akan Tinjau Ulang Pemberian Remisi untuk Pembunuh Wartawan",0
"Proses produksi sabun pesanan Presiden @jokowi senilai Rp 2 miliar terus berlanjut dengan melibatkan warga sekitar.

#RedaksiSiang
http://cnnindonesia.com/tv ",0
Dia membantah apa yg tidak dipersoalkan. Mau grasi atau remisi siapa yg peduli? Dia menambahkan dengan suatu kebohongan. Dia menteri hukum dan HAM kita. Tetap mau milih Jokowi?  ,0
I added a video to a @YouTube playlist http://youtu.be/wrrR4z1n3hA?a  DEKLARASI FORUM RELAWAN JOKOWI | KOMPAS TV ACEH_27012019,0
"Pada 18 Januari 2019, Presiden @jokowi telah menandatangani Peraturan Presiden Nomor 2 Tahun 2019 tentang Tunjangan Jabatan Fungsional Analis Anggaran Pendapatan dan Belanja Negara. ",0
"Simak ya Sahabat Tuips 
Ini bukan ulama oposan
Ini Ulama Sungguhan 
Bahwa tidak benar pilih PDIP Dan Bpk @Jokowi…",0
Islamists actually like radicals. Just see how the Bali terrorist was supposed to be pardoned by Jokowi,0
"Well, i'm with U ",0
"#TestimoniCintaJokowi

Instruksi Sang Pemimpin @cakimiNOW ...!…",0
"Mohon pak @jokowi tinjau ulang tarif tol melalui menteri2 terkait...bukannya tol dibuat supaya lbh cepat dan murah? Mohon dipertimbangkan pak 
 ",0
Ini menunjukan Pak Jokowi menjadi titik temu dimana partai bertemu dan perbedaan partai bisa dirayakan secara bersama. ,0
"Semenjak Jokowi menjabat pada 2014, utang pemerintah pusat naik hampir dua kali lipat. Tapi apakah kita perlu khawatir?",0
"LRT Palembang Yang Diresmikan Jokowi Sekarang Sepi, PT KAI: No Comment https://bit.ly/2UncUZz ",0
"Mana nih org sok agamis dan sok suci yang suka koar-koar triak haram pilih PDI Perjuangan haram pilih Jokowi,juga fitnah kafir..
 @Ferdinand_Haean @MbahUyok @budimandjatmiko @MahesaTiwi @Paltiwest @projopusat @kondekturbus_ @MasCEPUK
#safarikebangsaanjatim 
#PrabowoHinaKemenkeu",0
"Pak Jokowi menjadi pemersatu kawan kawan partai Islam dan Nasionalis.

Perbedaan pandangan PBB dan @psi_id
dalam menyikapi perda syariah contohnya.",0
".@cakimiNOW meminta doa dan berharap supaya partainya mendapat jatah 10 menteri kabinet jika @jokowi menjadi presiden 2019-2024. Ini kata TKN:
#TKN #Jokowi #CakImin",0
Sandiaga Uno Slams Regional Heads Declaring Support for Jokowi http://dlvr.it/Qxcywg ,0
"Perpustakaan desa Gerbang imformasi dan meningkatkan minat baca masyarakat desa
@jokowi 
@EkoSandjojo 
@taufikmadjid71 
@anwsanusi 
@fachrilabalado 
@P3MDKalteng 
@P3MDBarsel pic.twitter.com/56F402oymf",0
Pembangunan gedung posyandu/perpustakaan desa di Desa Handiwung  Kec. Tasik Payawan KATINGAN yang dilaksanakan dengan Dana Desa TA 2018 #PadatKaryaTunai #tppikalteng @jokowi @EkoSandjojo @anwsanusi @taufikmadjid71 @fachrilabalado @P3MDKalteng @pendampingdes_a pic.twitter.com/E5WGLPXtPD,0
I liked a @YouTube video http://youtu.be/J_YNERiiess?a  ENA ENA - Jokowi Amin x Prabowo Sandi,0
"Penghina @KemenkeuRI tak punya prestasi abaikan saja.

Jangan sampai lupa nanti malam jam 19:00 wib acara @Ini_Talkshow spesial keluarga pak Jokowi.
#PrabowoHinaKemenkeu",0
"Saksikan Ini Talk Show di Net TV
Senin 28 Januari 2019 Pukul 19:00 WIB

""Special Keluarga Bapak Jokowi""

#PDIPerjuangan
 #JokowiLagi
#01IndonesiaMaju 
#2019JokowiMarufAmin – at DPP PDI Perjuangan",0
"Pakar Univ. Murdoch Australia : ''Menggandeng Kyai Ma'ruf Amin, Jokowi telah menjauhkan banyak pendukungnya sendiri (kaum liberal). Disisi lain Jokowi tetap gagal meyakinkan pemilih Islam yang lebih cerdas dari yang dibayangkan para politisi.''",0
Talk less do more,0
Kalau tabloid obor kok bisa di proses? Apa tergantung siapa yang jadi korban?,0
"Wuiiiih spesial nie, @Ini_Talkshow malam ini jam 7, ada bintang tamu istimewa ""Pak @jokowi dan keluarga"" 

Saksikan y tuips, jgn sampai ketinggalan 

We  Monday  ",0
"MasyAlloh...
  Pedukung Jokowi bersama Erick Thohir   Kibarkan 5.000 Bendera Merah Putih . ",0
TIM LINDSEY. Ba’asyir’s bizarre on/off release disrupts Jokowi’s campaign. https://www.johnmenadue.com/tim-lindsey-baasyirs-bizarre-on-off-release-disrupts-jokowis-campaign/ … via @EMAILiT,0
@jokowi @ibuMegawatiSP @prabowo @sandiuno @bpkri @KemenkeuRI @BPKPgoid @bank_indonesia Transparency & Accountability MUST be exercised. PLEASE clarify in Honesty & Priority Order SOURCE of Fund & BENEFTS of GOI's & Private Debts? Failure to be accountable,0
Manufer narasi ttg siapa yg akan jadi presiden 2024-2034 serta tuntutan dini harus nendapat 10 kursi menteri dalam kabinet 2019-2024 semakin membuat terang-benderang kenyataan bagaimana oligarkhi bagi2 jatah politik di negeri ini.…,0
Betul ,0
"Ibu Yuni, warga Jakarta dulu berjualan jamu keliling. Berkat bantuan modal Rp3 juta dari PNM Mekaar, ia membuka kios, menjual pempek dan es campur. Etos kerja Ibu Yuni adalah contoh nilai yang ditanamkan pada para nasabah PNM Mekaar. 

Kuncinya, jujur, disiplin, dan kerja keras.",0
This is to gain support domestically. Mahathir needs to save face and gain supports from local hardliners. Maybe he learns from jokowi ,0
